sample_idx,k_active,active_sources,sep_fail_sources,nf_miss_to_0_sources,mean_sisdri_db,min_sisdri_db,collapse_cos_01,collapse_cos_02,collapse_cos_12,max_collapse_cos
433,3,3,3,0,-6.772157218456083,-13.828643204211513,0.9502109885215759,0.9513804912567139,0.9534211158752441,0.9534211158752441
506,3,3,2,0,-7.419963280109836,-14.952935675483639,0.9497073888778687,0.9453896880149841,0.9385907053947449,0.9497073888778687
144,3,3,2,1,4.572006517884758,-13.20000809740476,0.515781581401825,0.04488296061754227,0.6640673875808716,0.6640673875808716
395,3,3,2,1,8.299949141326158,-9.921180776600517,0.2642143666744232,0.029698112979531288,0.8203561305999756,0.8203561305999756
169,2,2,2,1,-4.370064318149479,-8.65992957237689,0.8302160501480103,0.8176168203353882,0.8720241189002991,0.8720241189002991
980,3,3,2,0,0.3688660567404758,-7.161569095247005,0.5800362229347229,0.4507535398006439,0.43691879510879517,0.5800362229347229
180,3,3,2,1,-0.6209874795494432,-5.293128567985586,0.8037710189819336,0.8160967826843262,0.7060061693191528,0.8160967826843262
813,3,3,2,1,-0.4083296549070621,-4.949721535173548,0.679621160030365,0.6051156520843506,0.3823614716529846,0.679621160030365
939,3,3,2,0,4.64846414960854,-2.9469744285653556,0.3199250400066376,0.2309798151254654,0.4959341585636139,0.4959341585636139
217,3,3,2,1,-0.8897804497560977,-1.74273339812011,0.7096059918403625,0.5811545848846436,0.4187004864215851,0.7096059918403625
196,3,3,1,0,-0.28854231765015,-40.13598213747692,0.19435229897499084,0.05916488543152809,0.843280553817749,0.843280553817749
883,3,3,1,0,-2.6714185333162277,-34.313273146317854,0.29883331060409546,0.13066786527633667,0.6035879850387573,0.6035879850387573
699,3,3,1,1,-2.560247920965445,-25.325880405016235,0.5428053736686707,0.6028135418891907,0.10632457584142685,0.6028135418891907
949,3,3,1,0,-0.33265322549945314,-24.574413707402137,0.7533562183380127,0.04224932938814163,0.15064674615859985,0.7533562183380127
339,3,3,1,0,-1.851549087019804,-23.946522129953415,0.7097375988960266,0.08280880749225616,0.14255666732788086,0.7097375988960266
87,3,3,1,1,5.136812822857137,-23.70203512418708,0.35537752509117126,0.03179539740085602,0.8222253918647766,0.8222253918647766
693,3,3,1,1,-0.07279162842916076,-18.43649760805934,0.4509955644607544,0.7688823938369751,0.25896844267845154,0.7688823938369751
287,3,3,1,1,3.919422365829058,-18.263151187400204,0.41032856702804565,0.5327614545822144,0.08994126319885254,0.5327614545822144
749,2,2,1,1,-8.368755330164566,-17.669811575601063,0.7729354500770569,0.6887821555137634,0.8689152002334595,0.8689152002334595
683,2,2,1,1,-8.00287267127706,-16.986890367025143,0.8383427858352661,0.7636454105377197,0.8516185879707336,0.8516185879707336
253,3,3,1,1,3.093626914789308,-15.185440370663992,0.5660684704780579,0.45805823802948,0.1746998280286789,0.5660684704780579
933,3,3,1,0,0.31642708492092453,-14.850769734968207,0.5676467418670654,0.6944504380226135,0.24637490510940552,0.6944504380226135
895,3,3,1,1,4.3439408853698165,-14.719229511537867,0.11041660606861115,0.06521740555763245,0.8256517052650452,0.8256517052650452
204,2,2,1,0,-4.226882783427627,-13.137126436268131,0.7117090821266174,0.6676422953605652,0.8073986172676086,0.8073986172676086
829,3,3,1,0,3.0897689784133515,-13.055863859690465,0.7622573375701904,0.3945825695991516,0.6330686211585999,0.7622573375701904
859,3,3,1,1,10.509698936734736,-12.912426149104288,0.6538140773773193,0.04073828086256981,0.6828864812850952,0.6828864812850952
524,2,2,1,1,-5.982747266317728,-12.299256740522322,0.7617655992507935,0.7234070301055908,0.8548092246055603,0.8548092246055603
192,2,2,1,1,-4.464030954198509,-10.629778705410814,0.7731310725212097,0.6868358850479126,0.6054661273956299,0.7731310725212097
21,3,3,1,0,5.056014211778694,-10.598978136173102,0.20280782878398895,0.24516470730304718,0.9181007742881775,0.9181007742881775
558,3,3,1,1,3.405161640530048,-10.409889061308583,0.879751443862915,0.08099553734064102,0.3137384057044983,0.879751443862915
