sample_idx,k_active,active_sources,sep_fail_sources,nf_miss_to_0_sources,mean_sisdri_db,min_sisdri_db,collapse_cos_01,collapse_cos_02,collapse_cos_12,max_collapse_cos
433,3,3,3,0,-6.878617171700285,-13.270834416572868,0.9512178897857666,0.9509730339050293,0.9458212852478027,0.9512178897857666
506,3,3,2,0,-8.36278037729872,-16.301724915406773,0.9484959244728088,0.9460030198097229,0.925683319568634,0.9484959244728088
21,3,3,2,0,3.118250800910078,-15.050921088951284,0.30150312185287476,0.3534407913684845,0.9285961389541626,0.9285961389541626
144,3,3,2,1,4.8609581855460045,-12.51234495100189,0.5637052655220032,0.05365680903196335,0.6134505867958069,0.6134505867958069
980,3,3,2,0,0.583980969639886,-6.0248818129308965,0.5982555747032166,0.43202006816864014,0.43268346786499023,0.5982555747032166
395,3,3,2,1,9.749859857501697,-5.314726535432031,0.3648078143596649,0.04450501501560211,0.7700996994972229,0.7700996994972229
939,3,3,2,0,3.9931106037021777,-4.532251836835062,0.42630356550216675,0.2760423719882965,0.4983699917793274,0.4983699917793274
282,3,3,2,0,1.1927579443608118,-1.9540397530935913,0.44613116979599,0.2554064393043518,0.4071407616138458,0.44613116979599
478,2,2,2,0,-0.7043694889357945,-1.314480918372917,0.8797999024391174,0.7872199416160583,0.8427839279174805,0.8797999024391174
436,3,3,2,0,7.691914087927491,-0.9846818252038534,0.15704578161239624,0.12064330279827118,0.549304187297821,0.549304187297821
883,3,3,1,0,-3.874987724323715,-38.530608304596555,0.2232254296541214,0.12141495198011398,0.6398258209228516,0.6398258209228516
196,3,3,1,1,4.964245701149617,-24.505582223142817,0.24583269655704498,0.06238774210214615,0.8225989937782288,0.8225989937782288
339,3,3,1,1,-0.6695277077099259,-23.45768528722992,0.7987179756164551,0.11091949790716171,0.11049503087997437,0.7987179756164551
949,3,3,1,1,0.7141218878350702,-22.613085569944225,0.8960732221603394,0.07152783125638962,0.12891368567943573,0.8960732221603394
683,2,2,1,1,-8.354886743558424,-17.73036938114553,0.8318261504173279,0.7603105902671814,0.7950475811958313,0.8318261504173279
192,2,2,1,1,-6.829937086998275,-15.51646801408533,0.8825089335441589,0.5800067186355591,0.651923418045044,0.8825089335441589
