sample_idx,k_active,worst_slot,nf_true,nf_pred,jnr_db,sisdri_db,abs_tl_err_us,abs_ts_err_us,reason_primary,reason_flags,figure
223,3,2,3,3,9.234188079833984,-13.82864321056556,0.358760118484497,1.538311004638672,slot_collapse,sep_negative;sep_worse_than_mix;single_cycle;slot_collapse;tl_out_tol;ts_out_tol,E:\isrj_param_estimation\runs\analysis_onevar_multi\figures\failure_analysis\case_00223.png
258,3,2,2,3,13.614924430847168,-14.952935665343238,0.3473615646362304,1.3022170066833496,slot_collapse,nf_wrong_class;sep_negative;sep_worse_than_mix;slot_collapse;tl_out_tol;ts_out_tol,E:\isrj_param_estimation\runs\analysis_onevar_multi\figures\failure_analysis\case_00258.png
81,3,1,2,0,12.583431243896484,-13.200008056247896,0.7036375999450684,1.718437671661377,nf_miss_to_0,nf_miss_to_0;pred_low_energy;sep_negative;sep_worse_than_mix;single_cycle;tl_out_tol;ts_out_tol,E:\isrj_param_estimation\runs\analysis_onevar_multi\figures\failure_analysis\case_00081.png
198,3,1,2,0,18.930635452270508,-9.921180788264357,0.9672122001647948,3.1220242977142334,nf_miss_to_0,nf_miss_to_0;pred_low_energy;sep_negative;sep_worse_than_mix;single_cycle;tl_out_tol;ts_out_tol,E:\isrj_param_estimation\runs\analysis_onevar_multi\figures\failure_analysis\case_00198.png
493,3,0,3,3,12.552489280700684,-7.161568622276454,0.683640718460083,3.0655059814453125,sep_worse_than_mix,heavy_overlap;sep_negative;sep_worse_than_mix;single_cycle;tl_out_tol;ts_out_tol,E:\isrj_param_estimation\runs\analysis_onevar_multi\figures\failure_analysis\case_00493.png
100,3,1,2,3,12.6409330368042,-5.293128569729256,0.3537461757659912,3.733940124511719,sep_worse_than_mix,heavy_overlap;nf_wrong_class;sep_negative;sep_worse_than_mix;single_cycle;tl_out_tol;ts_out_tol,E:\isrj_param_estimation\runs\analysis_onevar_multi\figures\failure_analysis\case_00100.png
408,3,1,1,1,5.074955940246582,-4.949721546351281,0.6472736597061157,1.1542932987213137,sep_worse_than_mix,heavy_overlap;sep_negative;sep_worse_than_mix;tl_out_tol;ts_out_tol,E:\isrj_param_estimation\runs\analysis_onevar_multi\figures\failure_analysis\case_00408.png
470,3,2,1,1,19.950910568237305,-2.9469744293195754,0.1028456687927246,0.2065062522888183,sep_worse_than_mix,sep_negative;sep_worse_than_mix,E:\isrj_param_estimation\runs\analysis_onevar_multi\figures\failure_analysis\case_00470.png
